DRS,DISTRICT,PERIODE,temperature_moyenne,temperature_max,temperature_min,precipitation,humidite,vent,rayonnement_solaire
DRS Fatick,Sokone,2022-07-01,28.05,32.08,25.01,183.71,77.26,2.66,5.1
DRS Fatick,Sokone,2022-08-01,26.98,30.13,24.67,324.63,86.71,2.18,4.61
DRS Fatick,Sokone,2022-09-01,26.96,30.12,24.48,284.48,87.18,1.72,5.19
DRS Fatick,Sokone,2022-10-01,27.17,31.13,23.92,122.86,82.14,1.34,5.39
DRS Fatick,Sokone,2022-11-01,24.8,31.56,19.23,0.0,63.62,1.67,5.34
DRS Fatick,Sokone,2022-12-01,23.57,31.37,17.1,2.54,58.97,2.12,5.37
DRS Fatick,Sokone,2023-01-01,22.96,31.3,16.29,0.0,47.59,2.68,5.47
DRS Fatick,Sokone,2023-02-01,25.59,34.93,18.29,0.0,40.77,2.94,5.69
DRS Fatick,Sokone,2023-03-01,28.14,38.54,20.04,0.0,42.18,2.64,6.9
DRS Fatick,Sokone,2023-04-01,29.97,39.45,22.48,0.0,42.74,3.3,6.79
DRS Fatick,Sokone,2023-05-01,31.03,39.22,24.5,0.41,48.27,3.15,6.05
DRS Fatick,Sokone,2023-06-01,30.31,37.07,25.28,33.53,60.7,3.47,6.01
DRS Fatick,Sokone,2023-07-01,28.6,32.52,25.71,201.25,78.47,2.19,5.36
DRS Fatick,Sokone,2023-08-01,27.7,30.98,25.27,355.73,85.81,2.21,4.89
DRS Fatick,Sokone,2023-09-01,27.53,30.51,25.14,191.46,86.41,1.51,5.34
DRS Fatick,Sokone,2023-10-01,27.76,31.44,24.83,50.31,82.51,1.31,5.37
DRS Fatick,Sokone,2023-11-01,25.92,33.2,19.57,0.4,61.32,1.67,5.71
DRS Fatick,Sokone,2023-12-01,23.64,31.8,16.65,0.0,45.16,2.19,5.29
DRS Fatick,Sokone,2024-01-01,24.36,33.58,16.8,0.0,43.74,2.35,5.32
DRS Fatick,Sokone,2024-02-01,26.89,37.24,18.37,0.0,33.71,2.71,6.11
DRS Fatick,Sokone,2024-03-01,27.92,38.65,19.54,0.0,41.4,3.2,6.78
DRS Fatick,Sokone,2024-04-01,30.44,40.7,22.3,0.27,41.32,3.21,6.68
DRS Fatick,Sokone,2024-05-01,31.18,40.65,23.91,1.16,47.42,3.38,6.64
DRS Fatick,Sokone,2024-06-01,28.84,35.61,23.75,78.68,65.16,3.24,5.98
DRS Fatick,Sokone,2024-07-01,27.97,31.74,25.16,171.29,81.07,2.73,4.71
DRS Fatick,Sokone,2024-08-01,27.63,31.03,25.21,247.13,84.97,2.34,4.77
DRS Fatick,Sokone,2024-09-01,27.49,30.82,24.96,259.72,85.26,1.91,4.66
DRS Fatick,Sokone,2024-10-01,27.48,31.56,24.24,110.3,81.19,1.47,5.22
DRS Fatick,Sokone,2024-11-01,26.88,33.92,21.05,0.0,64.02,1.61,5.64
DRS Fatick,Sokone,2024-12-01,23.76,31.48,17.71,2.16,48.09,2.43,4.63
DRS Kaffrine,Birkelane,2021-01-01,24.3,34.03,16.72,0.0,35.76,3.19,5.47
DRS Kaffrine,Birkelane,2021-02-01,26.48,36.29,18.27,0.0,27.04,2.86,5.55
DRS Kaffrine,Birkelane,2021-03-01,28.42,38.59,19.77,0.06,29.99,3.15,6.73
DRS Kaffrine,Birkelane,2021-04-01,30.9,41.37,21.72,0.0,33.36,2.83,7.19
DRS Kaffrine,Birkelane,2021-05-01,30.91,40.69,22.43,0.0,37.44,3.33,6.78
DRS Kaffrine,Birkelane,2021-06-01,30.54,37.45,24.77,93.01,56.91,3.05,6.19
DRS Kaffrine,Birkelane,2021-07-01,28.34,33.3,24.46,101.26,73.56,2.53,6.31
DRS Kaffrine,Birkelane,2021-08-01,26.96,30.51,24.16,440.65,86.2,1.86,5.78
DRS Kaffrine,Birkelane,2021-09-01,27.07,30.62,24.04,248.97,86.4,1.44,5.87
DRS Kaffrine,Birkelane,2021-10-01,26.91,31.38,23.2,59.3,81.85,1.33,5.37
DRS Kaffrine,Birkelane,2021-11-01,26.16,31.86,21.06,0.94,69.7,1.44,5.4
DRS Kaffrine,Birkelane,2021-12-01,24.56,31.85,18.43,0.0,52.53,2.19,4.82
DRS Kaffrine,Birkelane,2022-01-01,24.33,33.37,17.08,0.0,39.46,2.71,5.25
DRS Kaffrine,Birkelane,2022-02-01,25.7,35.81,17.35,0.0,29.95,3.09,6.16
DRS Kaffrine,Birkelane,2022-03-01,28.1,38.35,19.43,0.0,27.07,3.16,6.5
DRS Kaffrine,Birkelane,2022-04-01,30.75,40.86,21.94,0.0,30.68,3.28,7.09
DRS Kaffrine,Birkelane,2022-05-01,31.32,40.35,23.27,33.3,41.33,2.99,6.95
DRS Kaffrine,Birkelane,2022-06-01,29.45,35.62,24.52,57.06,64.72,3.08,6.26
DRS Kaffrine,Birkelane,2022-07-01,28.18,32.72,24.69,218.67,76.48,2.63,5.83
DRS Kaffrine,Birkelane,2022-08-01,26.85,30.37,24.19,340.57,86.73,2.12,5.34
DRS Kaffrine,Birkelane,2022-09-01,26.72,30.1,23.94,279.37,87.81,1.6,5.6
DRS Kaffrine,Birkelane,2022-10-01,26.82,31.14,23.31,108.92,82.93,1.32,5.61
DRS Kaffrine,Birkelane,2022-11-01,24.36,31.27,18.62,0.0,64.25,1.59,5.27
DRS Kaffrine,Birkelane,2022-12-01,23.47,31.67,16.83,2.11,57.11,2.1,5.35
DRS Kaffrine,Birkelane,2023-01-01,23.07,32.08,16.0,0.0,43.52,2.74,5.27
DRS Kaffrine,Birkelane,2023-02-01,26.33,36.04,18.61,0.0,33.88,2.93,5.67
DRS Kaffrine,Birkelane,2023-03-01,29.12,39.51,20.3,0.0,32.72,2.54,6.81
DRS Kaffrine,Birkelane,2023-04-01,31.36,40.73,23.17,0.0,33.88,3.07,7.0
DRS Kaffrine,Birkelane,2023-05-01,32.42,40.39,25.34,1.12,40.55,2.88,6.48
DRS Kaffrine,Birkelane,2023-06-01,31.24,38.34,25.48,46.1,55.61,3.36,6.61
DRS Kaffrine,Birkelane,2023-07-01,28.66,33.02,25.31,204.96,77.54,2.16,6.09
DRS Kaffrine,Birkelane,2023-08-01,27.62,31.25,24.75,440.1,85.62,2.15,5.61
DRS Kaffrine,Birkelane,2023-09-01,27.3,30.61,24.55,169.48,86.8,1.48,5.81
DRS Kaffrine,Birkelane,2023-10-01,27.32,31.22,24.03,44.28,83.61,1.23,5.5
DRS Kaffrine,Birkelane,2023-11-01,25.57,32.99,18.88,0.32,60.41,1.55,5.69
DRS Kaffrine,Birkelane,2023-12-01,23.62,32.3,16.21,0.0,42.43,2.17,5.19
DRS Kaffrine,Birkelane,2024-01-01,24.59,34.46,16.56,0.0,38.5,2.37,5.27
DRS Kaffrine,Birkelane,2024-02-01,27.36,38.12,18.37,0.0,26.1,2.75,6.07
DRS Kaffrine,Birkelane,2024-03-01,29.24,39.8,20.24,0.0,30.65,2.92,6.53
DRS Kaffrine,Birkelane,2024-04-01,32.06,41.99,23.4,0.04,32.24,3.07,6.85
DRS Kaffrine,Birkelane,2024-05-01,32.95,42.28,24.68,0.9,37.79,3.2,6.87
DRS Kaffrine,Birkelane,2024-06-01,30.48,38.13,24.25,40.18,56.2,3.41,6.45
DRS Kaffrine,Birkelane,2024-07-01,28.21,32.5,24.89,188.95,79.54,2.8,5.6
DRS Kaffrine,Birkelane,2024-08-01,27.62,31.54,24.68,196.86,84.43,2.29,5.45
DRS Kaffrine,Birkelane,2024-09-01,27.27,31.03,24.33,257.31,85.5,1.89,4.92
DRS Kaffrine,Birkelane,2024-10-01,27.2,31.61,23.6,121.7,81.06,1.42,5.6
DRS Kaffrine,Birkelane,2024-11-01,26.42,34.23,20.41,0.0,62.68,1.62,5.65
DRS Kaffrine,Birkelane,2024-12-01,23.95,32.4,17.57,3.28,44.85,2.57,4.52
DRS Kaffrine,Kaffrine,2021-01-01,24.3,34.03,16.72,0.0,35.76,3.19,5.47
DRS Kaffrine,Kaffrine,2021-02-01,26.48,36.29,18.27,0.0,27.04,2.86,5.55
DRS Kaffrine,Kaffrine,2021-03-01,28.42,38.59,19.77,0.06,29.99,3.15,6.73
DRS Kaffrine,Kaffrine,2021-04-01,30.9,41.37,21.72,0.0,33.36,2.83,7.19
DRS Kaffrine,Kaffrine,2021-05-01,30.91,40.69,22.43,0.0,37.44,3.33,6.78
DRS Kaffrine,Kaffrine,2021-06-01,30.54,37.45,24.77,93.01,56.91,3.05,6.19
DRS Kaffrine,Kaffrine,2021-07-01,28.34,33.3,24.46,101.26,73.56,2.53,6.31
DRS Kaffrine,Kaffrine,2021-08-01,26.96,30.51,24.16,440.65,86.2,1.86,5.78
DRS Kaffrine,Kaffrine,2021-09-01,27.07,30.62,24.04,248.97,86.4,1.44,5.87
DRS Kaffrine,Kaffrine,2021-10-01,26.91,31.38,23.2,59.3,81.85,1.33,5.37
DRS Kaffrine,Kaffrine,2021-11-01,26.16,31.86,21.06,0.94,69.7,1.44,5.4
DRS Kaffrine,Kaffrine,2021-12-01,24.56,31.85,18.43,0.0,52.53,2.19,4.82
DRS Kaffrine,Kaffrine,2022-01-01,24.33,33.37,17.08,0.0,39.46,2.71,5.25
DRS Kaffrine,Kaffrine,2022-02-01,25.7,35.81,17.35,0.0,29.95,3.09,6.16
DRS Kaffrine,Kaffrine,2022-03-01,28.1,38.35,19.43,0.0,27.07,3.16,6.5
DRS Kaffrine,Kaffrine,2022-04-01,30.75,40.86,21.94,0.0,30.68,3.28,7.09
DRS Kaffrine,Kaffrine,2022-05-01,31.32,40.35,23.27,33.3,41.33,2.99,6.95
DRS Kaffrine,Kaffrine,2022-06-01,29.45,35.62,24.52,57.06,64.72,3.08,6.26
DRS Kaffrine,Kaffrine,2022-07-01,28.18,32.72,24.69,218.67,76.48,2.63,5.83
DRS Kaffrine,Kaffrine,2022-08-01,26.85,30.37,24.19,340.57,86.73,2.12,5.34
DRS Kaffrine,Kaffrine,2022-09-01,26.72,30.1,23.94,279.37,87.81,1.6,5.6
DRS Kaffrine,Kaffrine,2022-10-01,26.82,31.14,23.31,108.92,82.93,1.32,5.61
DRS Kaffrine,Kaffrine,2022-11-01,24.36,31.27,18.62,0.0,64.25,1.59,5.27
DRS Kaffrine,Kaffrine,2022-12-01,23.47,31.67,16.83,2.11,57.11,2.1,5.35
DRS Kaffrine,Kaffrine,2023-01-01,23.07,32.08,16.0,0.0,43.52,2.74,5.27
DRS Kaffrine,Kaffrine,2023-02-01,26.33,36.04,18.61,0.0,33.88,2.93,5.67
DRS Kaffrine,Kaffrine,2023-03-01,29.12,39.51,20.3,0.0,32.72,2.54,6.81
DRS Kaffrine,Kaffrine,2023-04-01,31.36,40.73,23.17,0.0,33.88,3.07,7.0
DRS Kaffrine,Kaffrine,2023-05-01,32.42,40.39,25.34,1.12,40.55,2.88,6.48
DRS Kaffrine,Kaffrine,2023-06-01,31.24,38.34,25.48,46.1,55.61,3.36,6.61
DRS Kaffrine,Kaffrine,2023-07-01,28.66,33.02,25.31,204.96,77.54,2.16,6.09
DRS Kaffrine,Kaffrine,2023-08-01,27.62,31.25,24.75,440.1,85.62,2.15,5.61
DRS Kaffrine,Kaffrine,2023-09-01,27.3,30.61,24.55,169.48,86.8,1.48,5.81
DRS Kaffrine,Kaffrine,2023-10-01,27.32,31.22,24.03,44.28,83.61,1.23,5.5
DRS Kaffrine,Kaffrine,2023-11-01,25.57,32.99,18.88,0.32,60.41,1.55,5.69
DRS Kaffrine,Kaffrine,2023-12-01,23.62,32.3,16.21,0.0,42.43,2.17,5.19
DRS Kaffrine,Kaffrine,2024-01-01,24.59,34.46,16.56,0.0,38.5,2.37,5.27
DRS Kaffrine,Kaffrine,2024-02-01,27.36,38.12,18.37,0.0,26.1,2.75,6.07
DRS Kaffrine,Kaffrine,2024-03-01,29.24,39.8,20.24,0.0,30.65,2.92,6.53
DRS Kaffrine,Kaffrine,2024-04-01,32.06,41.99,23.4,0.04,32.24,3.07,6.85
DRS Kaffrine,Kaffrine,2024-05-01,32.95,42.28,24.68,0.9,37.79,3.2,6.87
DRS Kaffrine,Kaffrine,2024-06-01,30.48,38.13,24.25,40.18,56.2,3.41,6.45
DRS Kaffrine,Kaffrine,2024-07-01,28.21,32.5,24.89,188.95,79.54,2.8,5.6
DRS Kaffrine,Kaffrine,2024-08-01,27.62,31.54,24.68,196.86,84.43,2.29,5.45
DRS Kaffrine,Kaffrine,2024-09-01,27.27,31.03,24.33,257.31,85.5,1.89,4.92
DRS Kaffrine,Kaffrine,2024-10-01,27.2,31.61,23.6,121.7,81.06,1.42,5.6
DRS Kaffrine,Kaffrine,2024-11-01,26.42,34.23,20.41,0.0,62.68,1.62,5.65
DRS Kaffrine,Kaffrine,2024-12-01,23.95,32.4,17.57,3.28,44.85,2.57,4.52
DRS Kaffrine,Koungheul,2021-01-01,25.41,35.16,17.68,0.0,30.22,3.46,5.71
DRS Kaffrine,Koungheul,2021-02-01,27.56,36.91,19.48,0.0,21.68,3.08,5.47
DRS Kaffrine,Koungheul,2021-03-01,29.79,39.32,21.24,0.01,23.36,3.17,6.85
DRS Kaffrine,Koungheul,2021-04-01,32.4,42.09,23.29,0.0,27.09,2.72,7.12
DRS Kaffrine,Koungheul,2021-05-01,32.53,41.49,24.04,0.0,30.44,3.2,6.54
DRS Kaffrine,Koungheul,2021-06-01,31.44,37.96,25.67,101.22,53.19,3.14,5.91
DRS Kaffrine,Koungheul,2021-07-01,28.49,33.29,24.65,122.25,73.51,2.63,5.75
DRS Kaffrine,Koungheul,2021-08-01,26.99,30.46,24.16,487.34,86.28,1.88,5.42
DRS Kaffrine,Koungheul,2021-09-01,26.98,30.35,24.02,276.57,87.08,1.5,5.75
DRS Kaffrine,Koungheul,2021-10-01,26.86,31.16,23.19,62.74,82.22,1.32,5.1
DRS Kaffrine,Koungheul,2021-11-01,26.21,31.9,21.1,1.6,70.17,1.46,5.34
DRS Kaffrine,Koungheul,2021-12-01,24.64,32.01,18.54,0.0,52.33,2.27,5.02
DRS Kaffrine,Koungheul,2022-01-01,24.83,33.96,17.36,0.0,34.39,2.85,5.44
DRS Kaffrine,Koungheul,2022-02-01,26.45,36.47,18.06,0.0,25.18,3.15,6.2
DRS Kaffrine,Koungheul,2022-03-01,29.43,39.19,20.81,0.0,21.03,3.21,6.48
DRS Kaffrine,Koungheul,2022-04-01,32.21,41.58,23.48,0.0,24.42,3.23,7.04
DRS Kaffrine,Koungheul,2022-05-01,32.64,41.0,24.63,21.33,34.42,2.93,6.61
DRS Kaffrine,Koungheul,2022-06-01,30.26,36.06,25.17,56.89,60.37,3.16,5.94
DRS Kaffrine,Koungheul,2022-07-01,28.4,32.88,24.87,180.69,75.51,2.67,5.28
DRS Kaffrine,Koungheul,2022-08-01,26.92,30.46,24.19,346.02,86.08,2.19,4.97
DRS Kaffrine,Koungheul,2022-09-01,26.66,29.87,23.9,257.91,87.97,1.6,5.28
DRS Kaffrine,Koungheul,2022-10-01,26.7,30.85,23.21,97.9,83.45,1.36,5.47
DRS Kaffrine,Koungheul,2022-11-01,24.27,30.96,18.63,0.01,64.12,1.67,5.31
DRS Kaffrine,Koungheul,2022-12-01,23.93,32.31,17.22,1.56,53.64,2.24,5.14
DRS Kaffrine,Koungheul,2023-01-01,24.05,33.33,16.76,0.0,35.99,3.01,5.39
DRS Kaffrine,Koungheul,2023-02-01,27.97,37.54,20.11,0.0,26.0,3.12,5.77
DRS Kaffrine,Koungheul,2023-03-01,30.38,40.29,21.35,0.0,25.1,2.61,6.95
DRS Kaffrine,Koungheul,2023-04-01,32.76,41.5,24.46,0.0,26.9,3.03,7.01
DRS Kaffrine,Koungheul,2023-05-01,33.53,40.89,26.49,2.11,35.9,2.89,6.26
DRS Kaffrine,Koungheul,2023-06-01,31.88,38.51,26.18,57.12,53.06,3.36,6.17
DRS Kaffrine,Koungheul,2023-07-01,28.97,33.29,25.47,185.07,75.67,2.26,5.8
DRS Kaffrine,Koungheul,2023-08-01,27.79,31.48,24.77,406.63,84.39,2.15,5.39
DRS Kaffrine,Koungheul,2023-09-01,27.37,30.64,24.53,151.44,86.36,1.54,5.39
DRS Kaffrine,Koungheul,2023-10-01,27.41,31.32,24.06,57.03,82.79,1.29,5.51
DRS Kaffrine,Koungheul,2023-11-01,26.22,34.02,19.23,0.51,56.29,1.62,5.69
DRS Kaffrine,Koungheul,2023-12-01,24.68,33.9,17.01,0.0,34.91,2.4,5.27
DRS Kaffrine,Koungheul,2024-01-01,26.04,36.01,17.88,0.0,28.36,2.64,5.4
DRS Kaffrine,Koungheul,2024-02-01,28.7,39.09,19.76,0.0,17.45,3.0,6.15
DRS Kaffrine,Koungheul,2024-03-01,30.84,40.75,21.9,0.0,22.77,2.91,6.6
DRS Kaffrine,Koungheul,2024-04-01,33.51,42.67,24.96,0.02,26.05,3.12,6.85
DRS Kaffrine,Koungheul,2024-05-01,34.37,42.92,26.01,1.0,31.76,3.14,6.85
DRS Kaffrine,Koungheul,2024-06-01,32.01,39.45,25.44,31.85,48.79,3.44,6.2
DRS Kaffrine,Koungheul,2024-07-01,28.63,33.02,25.16,173.31,77.33,2.92,4.95
DRS Kaffrine,Koungheul,2024-08-01,27.87,31.91,24.73,163.58,82.91,2.43,5.06
DRS Kaffrine,Koungheul,2024-09-01,27.3,31.04,24.38,251.55,85.11,1.89,4.92
DRS Kaffrine,Koungheul,2024-10-01,27.28,31.63,23.62,98.19,80.39,1.43,5.4
DRS Kaffrine,Koungheul,2024-11-01,26.47,34.5,20.39,0.0,60.41,1.8,5.69
DRS Kaffrine,Koungheul,2024-12-01,24.71,33.26,18.15,3.98,39.6,2.88,4.75
DRS Kaffrine,Malem Hodar,2021-01-01,25.41,35.16,17.68,0.0,30.22,3.46,5.47
DRS Kaffrine,Malem Hodar,2021-02-01,27.56,36.91,19.48,0.0,21.68,3.08,5.55
DRS Kaffrine,Malem Hodar,2021-03-01,29.79,39.32,21.24,0.01,23.36,3.17,6.73
DRS Kaffrine,Malem Hodar,2021-04-01,32.4,42.09,23.29,0.0,27.09,2.72,7.19
DRS Kaffrine,Malem Hodar,2021-05-01,32.53,41.49,24.04,0.0,30.44,3.2,6.78
DRS Kaffrine,Malem Hodar,2021-06-01,31.44,37.96,25.67,101.22,53.19,3.14,6.19
DRS Kaffrine,Malem Hodar,2021-07-01,28.49,33.29,24.65,122.25,73.51,2.63,6.31
DRS Kaffrine,Malem Hodar,2021-08-01,26.99,30.46,24.16,487.34,86.28,1.88,5.78
DRS Kaffrine,Malem Hodar,2021-09-01,26.98,30.35,24.02,276.57,87.08,1.5,5.87
DRS Kaffrine,Malem Hodar,2021-10-01,26.86,31.16,23.19,62.74,82.22,1.32,5.37
DRS Kaffrine,Malem Hodar,2021-11-01,26.21,31.9,21.1,1.6,70.17,1.46,5.4
DRS Kaffrine,Malem Hodar,2021-12-01,24.64,32.01,18.54,0.0,52.33,2.27,4.82
DRS Kaffrine,Malem Hodar,2022-01-01,24.83,33.96,17.36,0.0,34.39,2.85,5.25
DRS Kaffrine,Malem Hodar,2022-02-01,26.45,36.47,18.06,0.0,25.18,3.15,6.16
DRS Kaffrine,Malem Hodar,2022-03-01,29.43,39.19,20.81,0.0,21.03,3.21,6.5
DRS Kaffrine,Malem Hodar,2022-04-01,32.21,41.58,23.48,0.0,24.42,3.23,7.09
DRS Kaffrine,Malem Hodar,2022-05-01,32.64,41.0,24.63,21.33,34.42,2.93,6.95
DRS Kaffrine,Malem Hodar,2022-06-01,30.26,36.06,25.17,56.89,60.37,3.16,6.26
DRS Kaffrine,Malem Hodar,2022-07-01,28.4,32.88,24.87,180.69,75.51,2.67,5.83
DRS Kaffrine,Malem Hodar,2022-08-01,26.92,30.46,24.19,346.02,86.08,2.19,5.34
DRS Kaffrine,Malem Hodar,2022-09-01,26.66,29.87,23.9,257.91,87.97,1.6,5.6
DRS Kaffrine,Malem Hodar,2022-10-01,26.7,30.85,23.21,97.9,83.45,1.36,5.61
DRS Kaffrine,Malem Hodar,2022-11-01,24.27,30.96,18.63,0.01,64.12,1.67,5.27
DRS Kaffrine,Malem Hodar,2022-12-01,23.93,32.31,17.22,1.56,53.64,2.24,5.35
DRS Kaffrine,Malem Hodar,2023-01-01,24.05,33.33,16.76,0.0,35.99,3.01,5.27
DRS Kaffrine,Malem Hodar,2023-02-01,27.97,37.54,20.11,0.0,26.0,3.12,5.67
DRS Kaffrine,Malem Hodar,2023-03-01,30.38,40.29,21.35,0.0,25.1,2.61,6.81
DRS Kaffrine,Malem Hodar,2023-04-01,32.76,41.5,24.46,0.0,26.9,3.03,7.0
DRS Kaffrine,Malem Hodar,2023-05-01,33.53,40.89,26.49,2.11,35.9,2.89,6.48
DRS Kaffrine,Malem Hodar,2023-06-01,31.88,38.51,26.18,57.12,53.06,3.36,6.61
DRS Kaffrine,Malem Hodar,2023-07-01,28.97,33.29,25.47,185.07,75.67,2.26,6.09
DRS Kaffrine,Malem Hodar,2023-08-01,27.79,31.48,24.77,406.63,84.39,2.15,5.61
DRS Kaffrine,Malem Hodar,2023-09-01,27.37,30.64,24.53,151.44,86.36,1.54,5.81
DRS Kaffrine,Malem Hodar,2023-10-01,27.41,31.32,24.06,57.03,82.79,1.29,5.5
DRS Kaffrine,Malem Hodar,2023-11-01,26.22,34.02,19.23,0.51,56.29,1.62,5.69
DRS Kaffrine,Malem Hodar,2023-12-01,24.68,33.9,17.01,0.0,34.91,2.4,5.19
DRS Kaffrine,Malem Hodar,2024-01-01,26.04,36.01,17.88,0.0,28.36,2.64,5.27
DRS Kaffrine,Malem Hodar,2024-02-01,28.7,39.09,19.76,0.0,17.45,3.0,6.07
DRS Kaffrine,Malem Hodar,2024-03-01,30.84,40.75,21.9,0.0,22.77,2.91,6.53
DRS Kaffrine,Malem Hodar,2024-04-01,33.51,42.67,24.96,0.02,26.05,3.12,6.85
DRS Kaffrine,Malem Hodar,2024-05-01,34.37,42.92,26.01,1.0,31.76,3.14,6.87
DRS Kaffrine,Malem Hodar,2024-06-01,32.01,39.45,25.44,31.85,48.79,3.44,6.45
DRS Kaffrine,Malem Hodar,2024-07-01,28.63,33.02,25.16,173.31,77.33,2.92,5.6
DRS Kaffrine,Malem Hodar,2024-08-01,27.87,31.91,24.73,163.58,82.91,2.43,5.45
DRS Kaffrine,Malem Hodar,2024-09-01,27.3,31.04,24.38,251.55,85.11,1.89,4.92
DRS Kaffrine,Malem Hodar,2024-10-01,27.28,31.63,23.62,98.19,80.39,1.43,5.6
DRS Kaffrine,Malem Hodar,2024-11-01,26.47,34.5,20.39,0.0,60.41,1.8,5.65
DRS Kaffrine,Malem Hodar,2024-12-01,24.71,33.26,18.15,3.98,39.6,2.88,4.52
DRS Kaolack,Guinguineo,2021-01-01,24.26,33.75,17.11,0.0,31.98,3.59,5.47
DRS Kaolack,Guinguineo,2021-02-01,26.08,36.14,18.25,0.0,26.06,3.37,5.55
DRS Kaolack,Guinguineo,2021-03-01,27.03,37.96,18.58,6.48,37.19,3.78,6.73
DRS Kaolack,Guinguineo,2021-04-01,29.18,40.98,20.15,0.0,40.41,3.76,7.19
DRS Kaolack,Guinguineo,2021-05-01,29.22,40.09,20.78,0.32,45.3,3.97,6.78
DRS Kaolack,Guinguineo,2021-06-01,30.32,38.04,24.09,49.78,55.32,3.36,6.19
DRS Kaolack,Guinguineo,2021-07-01,29.65,35.84,24.81,39.09,62.25,3.08,6.31
DRS Kaolack,Guinguineo,2021-08-01,27.51,31.49,24.44,320.9,82.49,1.95,5.78
DRS Kaolack,Guinguineo,2021-09-01,27.55,31.47,24.37,193.98,83.86,1.51,5.87
DRS Kaolack,Guinguineo,2021-10-01,27.95,33.55,23.71,41.13,74.17,1.54,5.37
DRS Kaolack,Guinguineo,2021-11-01,27.67,34.98,21.85,2.96,56.83,1.84,5.4
DRS Kaolack,Guinguineo,2021-12-01,26.03,34.1,19.64,0.06,39.11,2.59,4.82
DRS Kaolack,Guinguineo,2022-01-01,25.59,34.64,18.45,0.0,31.91,3.17,5.25
DRS Kaolack,Guinguineo,2022-02-01,26.06,36.21,18.12,0.0,27.18,3.75,6.16
DRS Kaolack,Guinguineo,2022-03-01,27.15,38.16,18.39,0.0,32.6,3.94,6.5
DRS Kaolack,Guinguineo,2022-04-01,29.37,40.56,20.45,0.0,37.59,4.17,7.09
DRS Kaolack,Guinguineo,2022-05-01,30.54,40.56,22.37,18.19,44.7,3.43,6.95
DRS Kaolack,Guinguineo,2022-06-01,29.93,36.94,24.49,65.5,60.2,3.48,6.26
DRS Kaolack,Guinguineo,2022-07-01,29.1,34.26,25.0,155.53,69.19,3.01,5.83
DRS Kaolack,Guinguineo,2022-08-01,27.43,31.27,24.48,260.68,82.88,2.21,5.34
DRS Kaolack,Guinguineo,2022-09-01,27.15,30.83,24.26,257.51,85.96,1.67,5.6
DRS Kaolack,Guinguineo,2022-10-01,27.25,31.96,23.56,84.65,79.98,1.35,5.61
DRS Kaolack,Guinguineo,2022-11-01,25.32,33.31,19.02,0.0,54.49,1.8,5.27
DRS Kaolack,Guinguineo,2022-12-01,24.3,33.26,17.38,5.09,48.3,2.44,5.35
DRS Kaolack,Guinguineo,2023-01-01,24.09,33.23,17.12,0.02,36.02,3.15,5.27
DRS Kaolack,Guinguineo,2023-02-01,26.31,36.26,18.68,0.0,33.31,3.68,5.67
DRS Kaolack,Guinguineo,2023-03-01,29.19,39.9,20.52,0.0,32.7,3.1,6.81
DRS Kaolack,Guinguineo,2023-04-01,30.27,40.44,22.18,0.0,38.88,3.85,7.0
DRS Kaolack,Guinguineo,2023-05-01,31.73,40.79,24.26,0.16,42.62,3.63,6.48
DRS Kaolack,Guinguineo,2023-06-01,31.45,39.48,25.15,15.45,52.96,3.86,6.61
DRS Kaolack,Guinguineo,2023-07-01,29.38,34.21,25.65,146.3,71.98,2.43,6.09
DRS Kaolack,Guinguineo,2023-08-01,28.25,32.37,25.08,310.63,81.38,2.36,5.61
DRS Kaolack,Guinguineo,2023-09-01,27.52,31.02,24.74,183.96,85.86,1.52,5.81
DRS Kaolack,Guinguineo,2023-10-01,27.92,32.43,24.37,31.09,79.23,1.3,5.5
DRS Kaolack,Guinguineo,2023-11-01,26.45,35.54,19.27,0.15,51.56,1.9,5.69
DRS Kaolack,Guinguineo,2023-12-01,24.63,34.2,17.13,0.0,34.14,2.59,5.19
DRS Kaolack,Guinguineo,2024-01-01,25.14,35.26,17.39,0.0,33.48,2.71,5.27
DRS Kaolack,Guinguineo,2024-02-01,27.58,38.42,18.98,0.0,24.94,3.21,6.07
DRS Kaolack,Guinguineo,2024-03-01,27.96,39.45,19.22,0.0,39.16,3.69,6.53
DRS Kaolack,Guinguineo,2024-04-01,30.74,41.87,21.86,0.12,37.7,3.77,6.85
DRS Kaolack,Guinguineo,2024-05-01,31.87,42.26,23.43,0.35,41.7,3.72,6.87
DRS Kaolack,Guinguineo,2024-06-01,29.25,37.1,23.18,100.19,60.99,3.52,6.45
DRS Kaolack,Guinguineo,2024-07-01,28.75,33.66,24.94,118.37,74.29,2.98,5.6
DRS Kaolack,Guinguineo,2024-08-01,28.29,32.56,25.06,146.35,79.53,2.49,5.45
DRS Kaolack,Guinguineo,2024-09-01,27.86,31.92,24.69,235.44,81.24,2.0,4.92
DRS Kaolack,Guinguineo,2024-10-01,28.03,33.29,23.93,82.48,75.2,1.56,5.6
DRS Kaolack,Guinguineo,2024-11-01,27.79,36.31,20.97,0.0,51.9,1.86,5.65
DRS Kaolack,Guinguineo,2024-12-01,24.94,33.26,18.62,0.65,35.67,2.89,4.52
DRS Kaolack,Kaolack,2021-01-01,23.92,33.02,16.68,0.0,39.02,3.06,5.45
DRS Kaolack,Kaolack,2021-02-01,25.97,35.53,18.18,0.0,31.46,2.85,5.52
